FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
161018;0000;38,425;;;
161019;0000;30,7777;;;
161020;0000;28,135;;;
161021;0000;25,0029;;;
161022;0000;25,1583;;;
161023;0000;28,51;;;
161024;0000;17,5892;;;
161025;0000;20,7071;;;
161026;0000;23,0826;;;
161027;0000;27,7667;;;
161028;0000;24,4333;;;
161029;0000;20,2407;;;
161030;0000;16,1527;;;
161031;0000;24,9454;;;
161101;0000;29,845;;;
161102;0000;26,6329;;;
161103;0000;15,5214;;;
161104;0000;9,85187;;;
161105;0000;12,0433;;;
161106;0000;17,216;;;
161107;0000;26,7896;;;
161108;0000;24,6942;;;
161109;0000;23,475;;;
161110;0000;24,1696;;;
161111;0000;28,615;;;
161112;0000;24,1133;;;
161113;0000;15,3429;;;
161114;0000;9,71559;;;
161115;0000;21,2663;;;
161116;0000;25,5;;;
161117;0000;25,8592;;;
161118;0000;25,7;;;
161119;0000;23,4609;;;
161120;0000;24,8171;;;
161121;0000;43,1005;;;
161122;0000;44,0488;;;
161123;0000;30,3075;;;
161124;0000;40,2808;;;
161125;0000;46,3834;;;
161126;0000;14,6209;;;
161127;0000;13,3451;;;
161128;0000;19,2171;;;
161129;0000;28,3371;;;
161130;0000;27,6388;;;
161201;0000;20,437;;;
161202;0000;29,3672;;;
161203;0000;32,1275;;;
161204;0000;39,0223;;;
161205;0000;12,8513;;;
161206;0000;14,8175;;;
161207;0000;17,8404;;;
161208;0000;22,1617;;;
161209;0000;22,9513;;;
161210;0000;7,93826;;;
161211;0000;12,6769;;;
161212;0000;16,9732;;;
161213;0000;19,3908;;;
161214;0000;21,5058;;;
161215;0000;21,9311;;;
161216;0000;21,695;;;
161217;0000;16,1965;;;
161218;0000;19,7913;;;
161219;0000;21,1161;;;
161220;0000;28,8669;;;
161221;0000;14,9327;;;
161222;0000;16,2647;;;
161223;0000;17,9148;;;
161224;0000;17,3701;;;
161225;0000;8,65213;;;
161226;0000;13,3627;;;
161227;0000;19,6754;;;
161228;0000;20,4977;;;
161229;0000;19,5105;;;
161230;0000;17,2013;;;
161231;0000;17,198;;;
170101;0000;23,8784;;;
170102;0000;12,313;;;
170103;0000;15,9855;;;
170104;0000;19,2129;;;
170105;0000;19,7883;;;
170106;0000;21,7046;;;
170107;0000;14,1842;;;
170108;0000;8,30096;;;
170109;0000;11,6438;;;
170110;0000;17,8493;;;
170111;0000;17,7871;;;
170112;0000;18,0685;;;
170113;0000;16,5515;;;
170114;0000;18,9308;;;
170115;0000;15,9075;;;
170116;0000;18,6987;;;
170117;0000;19,0097;;;
170118;0000;22,7254;;;
170119;0000;20,3358;;;
170120;0000;20,876;;;
170121;0000;20,7251;;;
170122;0000;21,545;;;
170123;0000;23,9892;;;
170124;0000;18,8947;;;
170125;0000;21,9854;;;
170126;0000;25,7838;;;
170127;0000;19,1348;;;
170128;0000;17,8563;;;
170129;0000;18,4909;;;
170130;0000;23,3813;;;
170131;0000;25,9;;;
170201;0000;28,8746;;;
170202;0000;21,5908;;;
170203;0000;26,204;;;
170204;0000;11,9088;;;
170205;0000;14,7104;;;
170206;0000;19,2444;;;
170207;0000;21,4833;;;
170208;0000;20,2087;;;
170209;0000;27,2892;;;
170210;0000;23,3246;;;
170211;0000;18,7317;;;
170212;0000;18,4463;;;
170213;0000;37,0059;;;
170214;0000;30,1326;;;
170215;0000;20,7808;;;
170216;0000;23,8494;;;
170217;0000;19,0079;;;
170218;0000;9,90312;;;
170219;0000;9,79596;;;
170220;0000;12,4553;;;
170221;0000;8,63629;;;
170222;0000;10,287;;;
170223;0000;10,9462;;;
170224;0000;14,357;;;
170225;0000;17,47;;;
170226;0000;16,0154;;;
170227;0000;28,645;;;
170228;0000;26,0613;;;
170301;0000;;;;
170302;0000;18,2925;;;
170303;0000;19,4958;;;
170304;0000;16,512;;;
170305;0000;16,1997;;;
170306;0000;27,951;;;
170307;0000;32,3401;;;
170308;0000;20,1279;;;
170309;0000;11,8914;;;
170310;0000;15,5058;;;
170311;0000;17,1391;;;
170312;0000;15,9813;;;
170313;0000;16,4705;;;
170314;0000;15,7326;;;
170315;0000;26,6525;;;
170316;0000;30,9042;;;
170317;0000;42,7634;;;
170318;0000;16,1164;;;
170319;0000;18,1588;;;
170320;0000;24,7762;;;
170321;0000;32,2871;;;
170322;0000;40,6658;;;
170323;0000;39,3763;;;
170324;0000;69,72;;;
170325;0000;71,3691;;;
170326;0000;19,1135;;;
170327;0000;21,9652;;;
170328;0000;33,2596;;;
170329;0000;32,2662;;;
170330;0000;31,4221;;;
170331;0000;33,8159;;;
170401;0000;37,9991;;;
170402;0000;27,7604;;;
170403;0000;35,8492;;;
170404;0000;33,5796;;;
170405;0000;25,7631;;;
170406;0000;35,1546;;;
170407;0000;31,3498;;;
170408;0000;51,5175;;;
170409;0000;53,4704;;;
170410;0000;25,7213;;;
170411;0000;26,7477;;;
170412;0000;37,5529;;;
170413;0000;52,4442;;;
170414;0000;78,6996;;;
170415;0000;41,8209;;;
170416;0000;40,9204;;;
170417;0000;38,7371;;;
170418;0000;43,7946;;;
170419;0000;26,5844;;;
170420;0000;24,1682;;;
170421;0000;44,7725;;;
170422;0000;55,6446;;;
170423;0000;61,7454;;;
170424;0000;41,7662;;;
170425;0000;29,21;;;
170426;0000;40,8571;;;
170427;0000;27,7638;;;
170428;0000;22,6254;;;
170429;0000;51,52;;;
170430;0000;50,9476;;;
170501;0000;21;;;
170502;0000;47;;;
170503;0000;73;;;
170504;0000;43;;;
170505;0000;35;;;
170506;0000;24;;;
170507;0000;33;;;
170508;0000;76;;;
170509;0000;110;;;
170510;0000;74;;;
170511;0000;24;;;
170512;0000;23;;;
170513;0000;23;;;
170514;0000;29;;;
170515;0000;81;;;
170516;0000;28;;;
170517;0000;36;;;
170518;0000;56;;;
170519;0000;99;;;
170520;0000;43;;;
170521;0000;31;;;
170522;0000;84;;;
170523;0000;132;;;
170524;0000;96;;;
170525;0000;106;;;
170526;0000;202;;;
170527;0000;92;;;
170528;0000;54;;;
170529;0000;48;;;
170530;0000;50;;;
170531;0000;102;;;
170601;0000;120;;;
170602;0000;63;;;
170603;0000;32;;;
170604;0000;69;;;
170605;0000;140;;;
170606;0000;40;;;
170607;0000;31;;;
170608;0000;42;;;
170609;0000;35;;;
170610;0000;42;;;
170611;0000;155;;;
170612;0000;113;;;
170613;0000;68;;;
170614;0000;41;;;
170615;0000;13;;;
170616;0000;32;;;
170617;0000;44;;;
170618;0000;168;;;
170619;0000;184;;;
170620;0000;68;;;
170621;0000;17;;;
170622;0000;25;;;
170623;0000;67;;;
170624;0000;54;;;
170625;0000;11;;;
170626;0000;56;;;
170627;0000;91;;;
170628;0000;72;;;
170629;0000;36;;;
170630;0000;56;;;
170701;0000;58;;;
170702;0000;59;;;
170703;0000;24;;;
170704;0000;54;;;
170705;0000;32;;;
170706;0000;54;;;
170707;0000;40;;;
170708;0000;32;;;
170709;0000;113;;;
170710;0000;165;;;
170711;0000;141;;;
170712;0000;44;;;
170713;0000;20;;;
170714;0000;20;;;
170715;0000;71;;;
170716;0000;185;;;
170717;0000;205;;;
170718;0000;159;;;
170719;0000;110;;;
170720;0000;73;;;
170721;0000;59;;;
170722;0000;39;;;
170723;0000;53;;;
170724;0000;45;;;
170725;0000;97;;;
170726;0000;53;;;
170727;0000;39;;;
170728;0000;26;;;
170729;0000;68;;;
170730;0000;118;;;
170731;0000;103;;;
170801;0000;105;;;
170802;0000;180;;;
170803;0000;223;;;
170804;0000;125;;;
170805;0000;21;;;
170806;0000;38;;;
170807;0000;35;;;
170808;0000;15;;;
170809;0000;18;;;
170810;0000;13;;;
170811;0000;42;;;
170812;0000;26;;;
170813;0000;24;;;
170814;0000;19;;;
170815;0000;60;;;
170816;0000;70;;;
170817;0000;22;;;
170818;0000;19;;;
170819;0000;58;;;
170820;0000;93;;;
170821;0000;71;;;
170822;0000;23;;;
170823;0000;15;;;
170824;0000;21;;;
170825;0000;53;;;
170826;0000;37;;;
170827;0000;30;;;
170828;0000;73;;;
170829;0000;112;;;
170830;0000;98;;;
170831;0000;42;;;
170901;0000;24;;;
170902;0000;69;;;
170903;0000;52;;;
170904;0000;94;;;
170905;0000;62;;;
170906;0000;56;;;
170907;0000;61;;;
170908;0000;63;;;
170909;0000;58;;;
170910;0000;50;;;
170911;0000;44;;;
170912;0000;51;;;
170913;0000;23;;;
170914;0000;44;;;
170915;0000;72;;;
170916;0000;65;;;
170917;0000;49;;;
170918;0000;22;;;
170919;0000;21;;;
170920;0000;25;;;
170921;0000;58;;;
170922;0000;57;;;
170923;0000;38;;;
170924;0000;54;;;
170925;0000;58;;;
170926;0000;42;;;
170927;0000;42;;;
170928;0000;60;;;
170929;0000;29;;;
170930;0000;21;;;
171001;0000;16;;;
171002;0000;15;;;
171003;0000;14;;;
171004;0000;18;;;
171005;0000;15;;;
171006;0000;23;;;
171007;0000;22;;;
171008;0000;19;;;
171009;0000;25;;;
171010;0000;35;;;
171011;0000;28;;;
171012;0000;30;;;
171013;0000;20;;;
171014;0000;21;;;
171015;0000;21;;;
171016;0000;21;;;
171017;0000;23;;;
171018;0000;19;;;
171019;0000;35;;;
171020;0000;21;;;
171021;0000;35;;;
171022;0000;24;;;
171023;0000;32;;;
171024;0000;27;;;
171025;0000;28;;;
171026;0000;24;;;
171027;0000;18;;;
171028;0000;13;;;
171029;0000;;;;
171030;0000;18;;;
171031;0000;15;;;
171101;0000;19;;;
171102;0000;21;;;
171103;0000;28;;;
171104;0000;22;;;
171105;0000;14;;;
171106;0000;17;;;
171107;0000;20;;;
171108;0000;33;;;
171109;0000;29;;;
171110;0000;24;;;
171111;0000;25;;;
171112;0000;15;;;
171113;0000;15;;;
171114;0000;27;;;
171115;0000;17;;;
171116;0000;20;;;
171117;0000;22;;;
171118;0000;18;;;
171119;0000;15;;;
171120;0000;22;;;
171121;0000;24;;;
171122;0000;22;;;
171123;0000;28;;;
171124;0000;31;;;
171125;0000;25;;;
171126;0000;18;;;
171127;0000;39;;;
171128;0000;44;;;
171129;0000;26;;;
171130;0000;27;;;
171201;0000;33;;;
171202;0000;32;;;
171203;0000;26;;;
171204;0000;27;;;
171205;0000;27;;;
171206;0000;22;;;
171207;0000;76;;;
171208;0000;23;;;
171209;0000;18;;;
171210;0000;19;;;
171211;0000;45;;;
171212;0000;32;;;
171213;0000;12;;;
171214;0000;13;;;
171215;0000;11;;;
171216;0000;14;;;
171217;0000;18;;;
171218;0000;19;;;
171219;0000;22;;;
171220;0000;15;;;
171221;0000;20;;;
171222;0000;19;;;
171223;0000;17;;;
171224;0000;15;;;
171225;0000;9;;;
171226;0000;9;;;
171227;0000;19;;;
171228;0000;22;;;
171229;0000;18;;;
171230;0000;12;;;
171231;0000;14;;;
180101;0000;14;;;
180102;0000;10;;;
180103;0000;8;;;
180104;0000;14;;;
180105;0000;13;;;
180106;0000;16;;;
180107;0000;13;;;
180108;0000;15;;;
180109;0000;18;;;
180110;0000;25;;;
180111;0000;25;;;
180112;0000;22;;;
180113;0000;29;;;
180114;0000;23;;;
180115;0000;32;;;
180116;0000;26;;;
180117;0000;18;;;
180118;0000;25;;;
180119;0000;29;;;
180120;0000;20;;;
180121;0000;22;;;
180122;0000;28;;;
180123;0000;26;;;
180124;0000;32;;;
180125;0000;32;;;
180126;0000;25;;;
180127;0000;20;;;
180128;0000;22;;;
180129;0000;26;;;
180130;0000;20;;;
180131;0000;43;;;
180201;0000;64;;;
180202;0000;29;;;
180203;0000;20;;;
180204;0000;18;;;
180205;0000;28;;;
180206;0000;19;;;
180207;0000;23;;;
180208;0000;23;;;
180209;0000;26;;;
180210;0000;28;;;
180211;0000;23;;;
180212;0000;30;;;
180213;0000;29;;;
180214;0000;26;;;
180215;0000;23;;;
180216;0000;20;;;
180217;0000;18;;;
180218;0000;22;;;
180219;0000;21;;;
180220;0000;17;;;
180221;0000;22;;;
180222;0000;20;;;
180223;0000;16;;;
180224;0000;20;;;
180225;0000;16;;;
180226;0000;17;;;
180227;0000;28;;;
180228;0000;25;;;
180301;0000;27;;;
180302;0000;28;;;
180303;0000;25;;;
180304;0000;17;;;
180305;0000;25;;;
180306;0000;;50;;
180307;0000;32;;;
180308;0000;;45;;
180309;0000;22;;;
180310;0000;21;;;
180311;0000;18;;;
180312;0000;23;;;
180313;0000;28;;;
180314;0000;28;;;
180315;0000;39;;;
180316;0000;26;;;
180317;0000;21;;;
180318;0000;34;;;
180319;0000;33;;;
180320;0000;25;;;
180321;0000;27;;;
180322;0000;19;;;
180323;0000;24;;;
180324;0000;26;;;
180325;0000;29;;;
180326;0000;29;;;
180327;0000;27;;;
180328;0000;33;;;
180329;0000;19;;;
180330;0000;23;;;
180331;0000;22;;;
180401;0000;22;;;
180402;0000;35;;;
180403;0000;29;;;
180404;0000;33;;;
180405;0000;40;;;
180406;0000;53;;;
180407;0000;69;;;
180408;0000;53;;;
180409;0000;25;;;
180410;0000;18;;;
180411;0000;51;;;
180412;0000;33;;;
180413;0000;47;;;
180414;0000;70;;;
180415;0000;54;;;
180416;0000;54;;;
180417;0000;55;;;
180418;0000;68;;;
180419;0000;63;;;
180420;0000;40;;;
180421;0000;34;;;
180422;0000;42;;;
180423;0000;81;;;
180424;0000;64;;;
180425;0000;56;;;
180426;0000;38;;;
180427;0000;58;;;
180428;0000;80;;;
180429;0000;;;;
180430;0000;74;;;
180501;0000;29;;;
180502;0000;28;;;
180503;0000;46;;;
180504;0000;105;;;
180505;0000;72;;;
180506;0000;88;;;
180507;0000;77;;;
180508;0000;32;;;
180509;0000;42;;;
180510;0000;71;;;
180511;0000;98;;;
180512;0000;78;;;
180513;0000;20;;;
180514;0000;37;;;
180515;0000;86;;;
180516;0000;62;;;
180517;0000;33;;;
180518;0000;83;;;
180519;0000;74;;;
180520;0000;81;;;
180521;0000;157;;;
180522;0000;204;;;
180523;0000;225;;;
180524;0000;143;;;
180525;0000;87;;;
180526;0000;45;;;
180527;0000;46;;;
180528;0000;33;;;
180529;0000;75;;;
180530;0000;80;;;
180531;0000;111;;;
180601;0000;97;;;
180602;0000;168;;;
180603;0000;120;;;
180604;0000;109;;;
180605;0000;54;;;
180606;0000;134;;;
180607;0000;87;;;
180608;0000;67;;;
180609;0000;39;;;
180610;0000;44;;;
180611;0000;82;;;
180612;0000;122;;;
180613;0000;126;;;
180614;0000;66;;;
180615;0000;81;;;
180616;0000;201;;;
180617;0000;75;;;
180618;0000;102;;;
180619;0000;87;;;
180620;0000;53;;;
180621;0000;57;;;
180622;0000;53;;;
180623;0000;100;;;
180624;0000;106;;;
180625;0000;26;;;
180626;0000;27;;;
180627;0000;67;;;
180628;0000;82;;;
180629;0000;36;;;
180630;0000;34;;;
180701;0000;83;;;
180702;0000;81;;;
180703;0000;89;;;
180704;0000;11;;;
180705;0000;14;;;
180706;0000;28;;;
180707;0000;110;;;
180708;0000;115;;;
180709;0000;119;;;
180710;0000;84;;;
180711;0000;110;;;
180712;0000;53;;;
180713;0000;18;;;
180714;0000;34;;;
180715;0000;106;;;
180716;0000;74;;;
180717;0000;49;;;
180718;0000;78;;;
180719;0000;104;;;
180720;0000;75;;;
180721;0000;56;;;
180722;0000;93;;;
180723;0000;116;;;
180724;0000;126;;;
180725;0000;199;;;
180726;0000;139;;;
180727;0000;109;;;
180728;0000;86;;;
180729;0000;43;;;
180730;0000;83;;;
180731;0000;130;;;
180801;0000;174;;;
180802;0000;52;;;
180803;0000;49;;;
180804;0000;33;;;
180805;0000;18;;;
180806;0000;15;;;
180807;0000;66;;;
180808;0000;151;;;
180809;0000;168;;;
180810;0000;137;;;
180811;0000;73;;;
180812;0000;42;;;
180813;0000;63;;;
180814;0000;69;;;
180815;0000;103;;;
180816;0000;77;;;
180817;0000;29;;;
180818;0000;107;;;
180819;0000;119;;;
180820;0000;120;;;
180821;0000;66;;;
180822;0000;35;;;
180823;0000;32;;;
180824;0000;51;;;
180825;0000;62;;;
180826;0000;37;;;
180827;0000;68;;;
180828;0000;39;;;
180829;0000;32;;;
180830;0000;114;;;
180831;0000;72;;;
180901;0000;49;;;
180902;0000;42;;;
180903;0000;48;;;
180904;0000;56;;;
180905;0000;40;;;
180906;0000;75;;;
180907;0000;89;;;
180908;0000;85;;;
180909;0000;51;;;
180910;0000;59;;;
180911;0000;41;;;
180912;0000;35;;;
180913;0000;38;;;
180914;0000;39;;;
180915;0000;64;;;
180916;0000;31;;;
180917;0000;19;;;
180918;0000;20;;;
180919;0000;17;;;
180920;0000;12;;;
180921;0000;17;;;
180922;0000;16;;;
180923;0000;33;;;
180924;0000;45;;;
180925;0000;37;;;
180926;0000;57;;;
180927;0000;17;;;
180928;0000;16;;;
180929;0000;12;;;
180930;0000;19;;;
181001;0000;40;;;
181002;0000;29;;;
181003;0000;55;;;
181004;0000;38;;;
181005;0000;49;;;
181006;0000;32;;;
181007;0000;28;;;
181008;0000;17;;;
181009;0000;41;;;
181010;0000;41;;;
181011;0000;24;;;
181012;0000;52;;;
181013;0000;49;;;
181014;0000;27;;;
181015;0000;18;;;
181016;0000;17;;;
181017;0000;17;;;
181018;0000;20;;;
181019;0000;22;;;
181020;0000;24;;;
181021;0000;31;;;
181022;0000;36;;;
181023;0000;37;;;
181024;0000;29;;;
181025;0000;36;;;
181026;0000;24;;;
181027;0000;17;;;
181028;0000;16;;;
181029;0000;14;;;
181030;0000;20;;;
181031;0000;27;;;
181101;0000;24;;;
181102;0000;17;;;
181103;0000;18;;;
181104;0000;16;;;
181105;0000;30;;;
181106;0000;31;;;
181107;0000;31;;;
181108;0000;28;;;
181109;0000;20;;;
181110;0000;18;;;
181111;0000;22;;;
181112;0000;22;;;
181113;0000;22;;;
181114;0000;16;;;
181115;0000;19;;;
181116;0000;28;;;
181117;0000;19;;;
181118;0000;20;;;
181119;0000;22;;;
181120;0000;22;;;
181121;0000;23;;;
181122;0000;19;;;
181123;0000;23;;;
181124;0000;23;;;
181125;0000;21;;;
181126;0000;22;;;
181127;0000;22;;;
181128;0000;23;;;
181129;0000;19;;;
181130;0000;21;;;
181201;0000;29;;;
181202;0000;29;;;
181203;0000;33;;;
181204;0000;28;;;
181205;0000;27;;;
181206;0000;36;;;
181207;0000;45;;;
181208;0000;29;;;
181209;0000;21;;;
181210;0000;24;;;
181211;0000;15;;;
181212;0000;16;;;
181213;0000;16;;;
181214;0000;14;;;
181215;0000;21;;;
181216;0000;17;;;
181217;0000;25;;;
181218;0000;26;;;
181219;0000;22;;;
181220;0000;20;;;
181221;0000;23;;;
181222;0000;26;;;
181223;0000;22;;;
181224;0000;19;;;
181225;0000;17;;;
181226;0000;22;;;
181227;0000;25;;;
181228;0000;19;;;
181229;0000;24;;;
181230;0000;21;;;
181231;0000;21;;;
190101;0000;;17;;
190102;0000;;18;;
190103;0000;;20;;
190104;0000;;23;;
190105;0000;;18;;
190106;0000;;16;;
190107;0000;;16;;
190108;0000;;13;;
190109;0000;;13;;
190110;0000;;17;;
190111;0000;;22;;
190112;0000;;;4;
190113;0000;;;4;
190114;0000;;;6;
190115;0000;;21;;
190116;0000;;16;;
190117;0000;;23;;
190118;0000;;32;;
190119;0000;;25;;
190120;0000;;9;;
190121;0000;;20;;
190122;0000;;19;;
190123;0000;;22;;
190124;0000;;30;;
190125;0000;;17;;
190126;0000;;22;;
190127;0000;;17;;
190128;0000;;20;;
190129;0000;;16;;
190130;0000;;20;;
190131;0000;;25;;
190201;0000;;31;;
190202;0000;;51;;
190203;0000;;43;;
190204;0000;;92;;
190205;0000;;26;;
190206;0000;;24;;
190207;0000;;26;;
190208;0000;;29;;
190209;0000;;25;;
190210;0000;;7;;
190211;0000;;23;;
190212;0000;;44;;
190213;0000;;47;;
190214;0000;;33;;
190215;0000;;108;;
190216;0000;;48;;
190217;0000;;27;;
190218;0000;;65;;
190219;0000;;68;;
190220;0000;;32;;
190221;0000;;105;;
190222;0000;;15;;
190223;0000;;15;;
190224;0000;;15;;
190225;0000;;72;;
190226;0000;;35;;
190227;0000;;69;;
190228;0000;;80;;
190301;0000;;84;;
190302;0000;;19;;
190303;0000;;28;;
190304;0000;;18;;
190305;0000;;101;;
190306;0000;;38;;
190307;0000;;17;;
190308;0000;;31;;
190309;0000;;32;;
190310;0000;;38;;
190311;0000;;36;;
190312;0000;;33;;
190313;0000;;37;;
190314;0000;;33;;
190315;0000;;48;;
190316;0000;;17;;
190317;0000;;17;;
190318;0000;;49;;
190319;0000;;46;;
190320;0000;;66;;
190321;0000;;44;;
190322;0000;;40;;
190323;0000;;21;;
190324;0000;;21;;
190325;0000;;73;;
190326;0000;;71;;
190327;0000;;53;;
190328;0000;;44;;
190329;0000;;35;;
190330;0000;;49;;
190331;0000;;26;;
190401;0000;;25;;
190402;0000;;31;;
190403;0000;;29;;
190404;0000;;25;;
190405;0000;;29;;
190406;0000;;25;;
190407;0000;;25;;
190408;0000;;16;;
190409;0000;;23;;
190410;0000;;19;;
190411;0000;;28;;
190412;0000;;24;;
190413;0000;;21;;
190414;0000;;45;;
190415;0000;;48;;
190416;0000;;59;;
190417;0000;;32;;
190418;0000;;30;;
190419;0000;;35;;
190420;0000;;57;;
190421;0000;;46;;
190422;0000;;35;;
190423;0000;;47;;
190424;0000;;99;;
190425;0000;;78;;
190426;0000;;51;;
190427;0000;;51;;
190428;0000;;30;;
190429;0000;;32;;
190430;0000;;65;;
190501;0000;;19;;
190502;0000;;20;;
190503;0000;;8;;
190504;0000;;28;;
190505;0000;;23;;
190506;0000;;16;;
190507;0000;;19;;
190508;0000;;28;;
190509;0000;;42;;
190510;0000;;61;;
190511;0000;;35;;
190512;0000;;48;;
190513;0000;;67;;
190514;0000;;115;;
190515;0000;;145;;
190516;0000;;90;;
190517;0000;;34;;
190518;0000;;55;;
190519;0000;;65;;
190520;0000;;74;;
190521;0000;;106;;
190522;0000;;91;;
190523;0000;;63;;
190524;0000;;117;;
190525;0000;;129;;
190526;0000;;101;;
190527;0000;;76;;
190528;0000;;99;;
190529;0000;;26;;
190530;0000;;11;;
190531;0000;;10;;
190601;0000;;16;;
190602;0000;;19;;
190603;0000;;55;;
190604;0000;;14;;
190605;0000;;18;;
190606;0000;;31;;
190607;0000;;43;;
190608;0000;;33;;
190609;0000;;19;;
190610;0000;;61;;
190611;0000;;90;;
190612;0000;;54;;
190613;0000;;23;;
190614;0000;;75;;
190615;0000;;90;;
190616;0000;;61;;
190617;0000;;97;;
190618;0000;;45;;
190619;0000;;128;;
190620;0000;;92;;
190621;0000;;39;;
190622;0000;;44;;
190623;0000;;20;;
190624;0000;;25;;
190625;0000;;18;;
190626;0000;;14;;
190627;0000;;38;;
190628;0000;;36;;
190629;0000;;35;;
190630;0000;;43;;
190701;0000;;70;;
190702;0000;;32;;
190703;0000;;34;;
190704;0000;;79;;
190705;0000;;121;;
190706;0000;;79;;
190707;0000;;21;;
190708;0000;;20;;
190709;0000;;15;;
190710;0000;;33;;
190711;0000;;33;;
190712;0000;;22;;
190713;0000;;29;;
190714;0000;;48;;
190715;0000;;141;;
190716;0000;;59;;
190717;0000;;32;;
190718;0000;;60;;
190719;0000;;30;;
190720;0000;;10;;
190721;0000;;17;;
190722;0000;;106;;
190723;0000;;125;;
190724;0000;;108;;
190725;0000;;45;;
190726;0000;;87;;
190727;0000;;114;;
190728;0000;;21;;
190729;0000;;12;;
190730;0000;;15;;
190731;0000;;20;;
190801;0000;;37;;
190802;0000;;97;;
190803;0000;;174;;
190804;0000;;99;;
190805;0000;;26;;
190806;0000;;53;;
190807;0000;;67;;
190808;0000;;45;;
190809;0000;;95;;
190810;0000;;36;;
190811;0000;;15;;
190812;0000;;91;;
190813;0000;;124;;
190814;0000;;93;;
190815;0000;;57;;
190816;0000;;27;;
190817;0000;;15;;
190818;0000;;36;;
190819;0000;;62;;
190820;0000;;66;;
190821;0000;;59;;
190822;0000;;106;;
190823;0000;;59;;
190824;0000;;39;;
190825;0000;;30;;
190826;0000;;;;
190827;0000;;25;;
190828;0000;;37;;
190829;0000;;30;;
190830;0000;;35;;
190831;0000;;43;;
190901;0000;;47;;
190902;0000;;43;;
190903;0000;;77;;
190904;0000;;108;;
190905;0000;;61;;
190906;0000;;36;;
190907;0000;;26;;
190908;0000;;14;;
190909;0000;;24;;
190910;0000;;38;;
190911;0000;;44;;
190912;0000;;43;;
190913;0000;;28;;
190914;0000;;16;;
190915;0000;;20;;
190916;0000;;40;;
190917;0000;;23;;
190918;0000;;17;;
190919;0000;;25;;
190920;0000;;25;;
190921;0000;;29;;
190922;0000;;31;;
190923;0000;;24;;
190924;0000;;26;;
190925;0000;;20;;
190926;0000;;41;;
190927;0000;;22;;
190928;0000;;22;;
190929;0000;;16;;
